id,airline,airline_id,src_airport,src_airport_id,dst_airport,dst_airport_id,codeshare,stops,airplane,airlines_id,airports_id,airports_id1,airports_id2,airports_id3
47799,S4,4304,OPO,1636,FNC,4091,Y,0,319 100 320,0,0,0,0,0
47800,S4,4304,OPO,1636,LIS,1638,Y,0,320 ER4 100 319,0,0,0,0,0
47801,S4,4304,OPO,1636,MAD,1229,Y,0,ER4,0,0,0,0,0
47802,S4,4304,OPO,1636,MUC,346,,0,320,0,0,0,0,0
47803,S4,4304,OPO,1636,PDL,1633,,0,320,0,0,0,0,0
47804,S4,4304,OPO,1636,TER,1629,,0,320,0,0,0,0,0
47805,S4,4304,OPO,1636,YYZ,193,,0,313,0,0,0,0,0
47806,S4,4304,ORY,1386,PDL,1633,,0,320,0,0,0,0,0
47807,S4,4304,PDL,1633,AMS,580,,0,320,0,0,0,0,0
47808,S4,4304,PDL,1633,ARN,737,,0,320,0,0,0,0,0
47809,S4,4304,PDL,1633,BOS,3448,,0,313,0,0,0,0,0
47810,S4,4304,PDL,1633,FNC,4091,Y,0,DH4,0,0,0,0,0
47811,S4,4304,PDL,1633,FRA,340,,0,320,0,0,0,0,0
47812,S4,4304,PDL,1633,LGW,502,,0,320,0,0,0,0,0
47813,S4,4304,PDL,1633,LIS,1638,,0,313 320,0,0,0,0,0
47814,S4,4304,PDL,1633,OPO,1636,,0,320,0,0,0,0,0
47815,S4,4304,PDL,1633,ORY,1386,,0,320,0,0,0,0,0
47816,S4,4304,PDL,1633,YYZ,193,,0,313,0,0,0,0,0
47817,S4,4304,PIX,1634,TER,1629,Y,0,320,0,0,0,0,0
47818,S4,4304,PXO,1637,LIS,1638,Y,0,100 319,0,0,0,0,0
47819,S4,4304,SMA,1617,PDL,1633,,0,320,0,0,0,0,0
47820,S4,4304,SVQ,1253,LIS,1638,Y,0,BEH,0,0,0,0,0
47821,S4,4304,TER,1629,LIS,1638,,0,320,0,0,0,0,0
47822,S4,4304,TER,1629,OPO,1636,,0,320,0,0,0,0,0
47823,S4,4304,VLC,1246,LIS,1638,Y,0,ER4 100,0,0,0,0,0
47824,S4,4304,YYZ,193,LIS,1638,,0,313,0,0,0,0,0
47825,S4,4304,YYZ,193,OPO,1636,,0,313,0,0,0,0,0
47826,S4,4304,YYZ,193,PDL,1633,,0,313,0,0,0,0,0
47827,S4,4304,ZRH,1678,LIS,1638,Y,0,319 321,0,0,0,0,0
47828,S5,4822,BEL,2526,MAB,2584,,0,CNC,0,0,0,0,0
47829,S5,4822,BSB,2531,GYN,2562,,0,CNC,0,0,0,0,0
47830,S5,4822,CDJ,2518,CMP,7369,,0,CNC,0,0,0,0,0
47831,S5,4822,CKS,7532,MAB,2584,,0,CNC,0,0,0,0,0
47832,S5,4822,GRP,7368,MQH,7375,,0,CNC,0,0,0,0,0
47833,S5,4822,MAB,2584,IMP,2572,,0,CNC,0,0,0,0,0
47834,S5,4822,MAB,2584,OIA,8239,,0,CNC,0,0,0,0,0
47835,S5,4822,MAB,2584,RDC,8240,,0,CNC,0,0,0,0,0
47836,S5,4822,MQH,7375,BSB,2531,,0,CNC,0,0,0,0,0
47837,S5,4822,OIA,8239,CKS,7532,,0,CNC,0,0,0,0,0
47838,S5,4822,RDC,8240,CDJ,2518,,0,CNC,0,0,0,0,0
47839,S5,4822,STZ,7374,SXO,8243,,0,CNC,0,0,0,0,0
47840,S5,4822,SXO,8243,GRP,7368,,0,CNC,0,0,0,0,0
47841,S5,4822,SXX,8241,OIA,8239,,0,CNC,0,0,0,0,0
47842,S6,10776,CAP,1895,PAP,1897,,0,J32,0,0,0,0,0
47843,S6,10776,CAP,1895,PLS,1754,,0,J32,0,0,0,0,0
47844,S6,10776,JBQ,5811,PAP,1897,,0,J32,0,0,0,0,0
47845,S6,10776,PAP,1897,CAP,1895,,0,J32,0,0,0,0,0
47846,S6,10776,PAP,1897,JBQ,5811,,0,J32,0,0,0,0,0
47847,S6,10776,PLS,1754,CAP,1895,,0,J32,0,0,0,0,0
47848,S7,4329,AAQ,4353,DME,4029,,0,320,0,0,0,0,0
47849,S7,4329,ABA,2955,DME,4029,,0,320,0,0,0,0,0
47850,S7,4329,AER,2965,DME,4029,,0,319 320 738,0,0,0,0,0
47851,S7,4329,ALA,2908,OVB,4078,,0,320,0,0,0,0,0
47852,S7,4329,ALC,1212,DME,4029,,0,320,0,0,0,0,0
47853,S7,4329,AMM,2170,DME,4029,Y,0,320,0,0,0,0,0
47854,S7,4329,ASB,2976,DME,4029,,0,319,0,0,0,0,0
47855,S7,4329,ASF,2966,DME,4029,,0,319,0,0,0,0,0
47856,S7,4329,ATH,3941,DME,4029,,0,320,0,0,0,0,0
47857,S7,4329,AUH,2179,DME,4029,Y,0,330,0,0,0,0,0
47858,S7,4329,BAX,2956,DME,4029,,0,320,0,0,0,0,0
47859,S7,4329,BKK,3885,IKT,2937,,0,320,0,0,0,0,0
47860,S7,4329,BKK,3885,OVB,4078,,0,763,0,0,0,0,0
47861,S7,4329,BOJ,1191,DME,4029,,0,763 320,0,0,0,0,0
47862,S7,4329,BTK,2936,DME,4029,,0,319,0,0,0,0,0
47863,S7,4329,BUS,3971,DME,4029,,0,319,0,0,0,0,0
47864,S7,4329,CEK,2968,DME,4029,,0,319,0,0,0,0,0
47865,S7,4329,CEK,2968,DYU,2979,,0,319,0,0,0,0,0
47866,S7,4329,CEK,2968,EVN,3964,,0,319,0,0,0,0,0
47867,S7,4329,CEK,2968,LBD,6147,,0,319,0,0,0,0,0
47868,S7,4329,CIT,2914,OVB,4078,,0,320,0,0,0,0,0
47869,S7,4329,DME,4029,AAQ,4353,,0,320,0,0,0,0,0
47870,S7,4329,DME,4029,ABA,2955,,0,320,0,0,0,0,0
47871,S7,4329,DME,4029,AER,2965,,0,320 738 319,0,0,0,0,0
47872,S7,4329,DME,4029,ALC,1212,,0,320,0,0,0,0,0
47873,S7,4329,DME,4029,AMM,2170,Y,0,320,0,0,0,0,0
47874,S7,4329,DME,4029,ASB,2976,,0,319,0,0,0,0,0
47875,S7,4329,DME,4029,ASF,2966,,0,319,0,0,0,0,0
47876,S7,4329,DME,4029,ATH,3941,,0,320,0,0,0,0,0
47877,S7,4329,DME,4029,AUH,2179,Y,0,330,0,0,0,0,0
47878,S7,4329,DME,4029,BAX,2956,,0,320,0,0,0,0,0
47879,S7,4329,DME,4029,BOJ,1191,,0,763 320,0,0,0,0,0
47880,S7,4329,DME,4029,BTK,2936,,0,319,0,0,0,0,0
47881,S7,4329,DME,4029,BUS,3971,,0,319,0,0,0,0,0
47882,S7,4329,DME,4029,CEK,2968,,0,319,0,0,0,0,0
47883,S7,4329,DME,4029,DUS,345,Y,0,738,0,0,0,0,0
47884,S7,4329,DME,4029,EVN,3964,,0,321 320,0,0,0,0,0
47885,S7,4329,DME,4029,FRA,340,,0,319,0,0,0,0,0
47886,S7,4329,DME,4029,GOA,1528,,0,320,0,0,0,0,0
47887,S7,4329,DME,4029,GOJ,4274,,0,319,0,0,0,0,0
47888,S7,4329,DME,4029,GYD,2922,,0,319,0,0,0,0,0
47889,S7,4329,DME,4029,HEL,421,,0,319,0,0,0,0,0
47890,S7,4329,DME,4029,HER,1452,,0,320,0,0,0,0,0
47891,S7,4329,DME,4029,HKG,3077,,0,330,0,0,0,0,0
47892,S7,4329,DME,4029,HTA,2935,Y,0,738,0,0,0,0,0
47893,S7,4329,DME,4029,IKT,2937,,0,320,0,0,0,0,0
47894,S7,4329,DME,4029,KBP,2939,,0,319 735,0,0,0,0,0
47895,S7,4329,DME,4029,KEJ,2957,,0,319,0,0,0,0,0
47896,S7,4329,DME,4029,KGD,2952,,0,734,0,0,0,0,0
47897,S7,4329,DME,4029,KIV,1735,,0,321,0,0,0,0,0
47898,S7,4329,DME,4029,KJA,4374,,0,738,0,0,0,0,0
47899,S7,4329,DME,4029,KRR,2960,,0,734 319 320 738,0,0,0,0,0
47900,S7,4329,DME,4029,KUF,2993,,0,319,0,0,0,0,0
47901,S7,4329,DME,4029,KZN,2990,,0,319,0,0,0,0,0
47902,S7,4329,DME,4029,LBD,6147,,0,321,0,0,0,0,0
47903,S7,4329,DME,4029,LCA,1197,,0,738 734,0,0,0,0,0
